"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","Q_RelevantIDFraudScore","Q_RelevantIDLastStartDate","settlement","ethnicity","ethnicity_5_TEXT","vote","english","regime","finance","generic_partisans_1","generic_partisans_2","generic_partisans_3","generic_partisans_4","generic_partisans_5","generic_partisans_6","generic_partisans_7","generic_partisans_8","party_choice","party_choice_8_TEXT","negative","negative_party","negative_party_8_TEXT","negative_specific_1","negative_specific_2","cross_pressured_part_1","cross_pressured_part_2","cross_pressured_part_3","cross_pressured_part_4","cross_pressured_part_5","cross_group_ster_1","cross_group_ster_2","cross_group_ster_3","cross_group_ster_4","cross_group_ster_5","cross_policy_1","cross_policy_2","cross_policy_3","cross_policy_4","cross_policy_5","Check","open_ingroup","Q136_First.Click","Q136_Last.Click","Q136_Page.Submit","Q136_Click.Count","sypm_ingroup_1","compromise_ingroup","compromising_ingroup","open_outgroup","Q137_First.Click","Q137_Last.Click","Q137_Page.Submit","Q137_Click.Count","symp_outgroup_1","compromise_outgroup","compromising_outgrou","training_6","training_7","education_6","education_7","education_8","urban_rural_6","urban_rural_7","urban_rural_8","class_6","class_7","class_8","ethnicity_6","ethnicity_7","ethnicity_8","communism_6","communism_7","communism_8","left_right","issues_econ1","issues_econ2","issues_econ3","issues_gender1","issues_gender2","issues_lgbt1","issues_lgbt2","issues_EU1","issues_immigr1","issues_immigr2","issues_environment","issues_russia1","issues_russia2","interest","treat_feeling","id","ANO","ODS","Pirati","SPD","KSCM","ANO2","ODS2","Pirati2","SPD2","KSCM2","ANO3","ODS3","Pirati3","SPD3","KSCM3","Fact1","Fact2","Fact3","Fact4","Q_AmbiguousTextPresent","Q_AmbiguousTextQuestions","Q_StraightliningCount","Q_StraightliningPercentage","Q_StraightliningQuestions","Q_UnansweredPercentage","Q_UnansweredQuestions","resp_id","Region","Region_lab","Gender","Gender_lab","Age","Residence","Residence_cat","Education","Education_lab","educ_in","educ_favoritism","urbrur_in","urbrur_favoritism","class_in","class_favoritism","ethn_in","ethn_favoritism","reg_in","reg_favoritism","cohorts","party","status"
"11","2024-11-01 15:45:06","2024-11-01 15:58:40","0","100","813","1","2024-11-01 15:58:40","R_8CdPw8w17DyefwD","anonymous","CS","1","","0","0","",0,1,"","1","Moderate knowledge",2,1,"8","1","5","2","4","4","2","3","8","SOCDEM","1","3","","4","4","","","","2","","","","","2","","","","","6","","1","Nejsou vyhraněni jedné straně, jedné politické ""ikoně"". Vždy volí podle aktuální situace, blízkého výhledu a programu, se kterým přijde strana či jednotlivec. Jsme ochotni dělat kompromisy. Nechceme jednorázové a dočasné řešení trvající jedno volební období . Akceptujeme nutnost vyvažování pravice a levice.","9.717","60.717","185.201","3","8","11","5","Věří slepě a bezmyšlenkovitě frázím, které hlásá jejich strana či jejich ""ikona"". Nepřemýšlí v širším záběru a nejsou ochotni připustit, že se jejich filozofie mýlí.  ","11.825","34.54","133.929","3","1","10","4","0","10",5,10,15,15,10,5,0,15,15,20,10,0,0,5,25,"3","5","4","4","1","2","4","2","1","2","4","1","3","3","2","3","386d0570-985e-11ef-8256-f7034829adea","s vysokoškolským vzděláním","s vysokoškolským vzděláním","z malé vesnice","s vysokým příjmem","křesťanského přesvědčení","ateistického přesvědčení","s vysokým příjmem","z většího města","s nízkým příjmem","z malé vesnice",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že stát by se měl postarat o blahobyt každého",", který si myslí, že gayové a lesby nemají mít práva v adopci dětí",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","16 % voličů SPD má vysokoškolské vzdělání, ale 6 % voličů má základní vzdělání","65 % voličů SPD je nevěřících, ale 27 % voličů se identifikuje jako křesťané","32 % voličů SPD je z velkých měst, ale 17 % voličů je z malých vesnic","27 % voličů SPD patří k pětině obyvatel s největším příjmem, ale 17 % voličů k pětině obyvatel s nejmenším příjmem","0","","4","0.8","QID140,QID159,QID164,QID68","0","","386d0570-985e-11ef-8256-f7034829adea",1,"Hlavní město Praha ",1,"Muž",25,1241664,"100.000+",2,"Vysokoškolské",15,0.166666666666667,15,0.166666666666667,15,0.166666666666667,20,0.333333333333333,25,0.5,"Below 35","Other","High"
"12","2024-11-01 15:45:41","2024-11-01 16:00:16","0","100","874","1","2024-11-01 16:00:16","R_8HqqXNpkH0MMe5y","anonymous","CS","1","","0","0","",0,1,"","1","No knowledge",0,1,"8","1","1","5","5","2","2","2","1","","1","2","","3","3","8","6","","","","5","5","","","","6","8","","","","1","Jsou to lidé kteří vnímají dnešní dění a jsou nespokojení ","21.271","21.271","116.9","1","8","9","4","Každý máme svůj názor ","8.602","8.602","27.492","1","6","9","4","0","10",10,10,10,10,10,10,4,11,15,15,14,1,17,11,2,"5","5","4","3","2","2","2","5","4","2","4","2","1","3","2","","53bc51f0-985e-11ef-9939-e76de8f253a4","s vysokoškolským vzděláním","s nižším příjmem","se základním vzděláním","s vysokým příjmem","křesťanského přesvědčení","se základním vzděláním","se základním vzděláním","se vysokoškolským vzděláním","s nízkým příjmem","s nízkým příjmem",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že stát by se měl postarat o blahobyt každého",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl","","","","","0","","2","0.4","QID159,QID68","0","","53bc51f0-985e-11ef-9939-e76de8f253a4",6,"Ústecký ",2,"Žena",71,50384,"20.000 - 99.999",0,"Střední bez maturity",10,0,10,0,11,0.0333333333333333,15,0.166666666666667,17,0.233333333333333,"Over 60","ANO","Medium"
"13","2024-11-01 15:35:55","2024-11-01 16:00:47","0","100","1491","1","2024-11-01 16:00:48","R_2y8FpkDzM13jWfJ","anonymous","CS","1","","0","0","",0,1,"","1","No knowledge",0,1,"4","5","5","5","5","5","5","5","1","","2","","","","","5","","","","","5","","","","","5","","","","","1","nic........................ ............. ............. ","2.572","7.473","14.76","2","7","9","3","knifbzdv...........................","1.199","6.11","11.099","2","8","9","3","0","10",2,16,12,4,12,14,3,13,14,3,14,13,6,14,10,"6","4","3","3","3","3","3","3","3","3","3","3","3","3","2","","31562a70-985e-11ef-afb8-799760ac46ef","s vysokoškolským vzděláním","s vysokoškolským vzděláním","z malé vesnice","s vysokým příjmem","z většího města","s nízkým příjmem","se základním vzděláním","se vysokoškolským vzděláním","s nízkým příjmem","se základním vzděláním",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","","","","","0","","3","0.75","QID140,QID159,QID164","0","","31562a70-985e-11ef-afb8-799760ac46ef",1,"Hlavní město Praha ",1,"Muž",40,1241664,"100.000+",0,"Střední bez maturity",2,-0.266666666666667,4,-0.2,13,0.1,3,-0.233333333333333,6,-0.133333333333333,"35 to 44","ANO","Medium"
"14","2024-11-01 15:51:41","2024-11-01 16:01:24","0","100","583","1","2024-11-01 16:01:25","R_2SasjyoTG8nUeaZ","anonymous","CS","1","","0","0","",0,1,"","1","Moderate knowledge",2,2,"5","5","4","0","0","5","6","7","4","","1","3","","3","3","","","","0","","","","","0","","","","","0","","1","normání týpci, střední vrstva","7.633","20.24","30.864","2","6","10","3","extrémně chudí, extrémně bohatí","8.165","8.165","22.253","1","3","9","2","0","10",4,10,16,10,10,10,10,10,10,10,10,10,5,8,17,"6","3","3","3","2","2","3","2","2","3","3","3","4","3","3","0","26b5f290-985e-11ef-8f52-5f4aa0d2d583","s vysokoškolským vzděláním","s vysokoškolským vzděláním","se základním vzděláním","s vysokým příjmem","s vysokým příjmem","ateistického přesvědčení","s vysokým příjmem","z většího města","s nízkým příjmem","ateistického přesvědčení",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že stát by se měl postarat o blahobyt každého",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl","16 % voličů SPD má vysokoškolské vzdělání, ale 6 % voličů má základní vzdělání","65 % voličů SPD je nevěřících, ale 27 % voličů se identifikuje jako křesťané","32 % voličů SPD je z velkých měst, ale 17 % voličů je z malých vesnic","27 % voličů SPD patří k pětině obyvatel s největším příjmem, ale 17 % voličů k pětině obyvatel s nejmenším příjmem","0","","4","0.8","QID140,QID159,QID164,QID68","0","","26b5f290-985e-11ef-8f52-5f4aa0d2d583",11,"Jihomoravský ",1,"Muž",52,378965,"100.000+",2,"Vysokoškolské",16,0.2,10,0,10,0,10,0,17,0.233333333333333,"45 to 60","STAN","High"
"15","2024-11-01 15:56:14","2024-11-01 16:03:25","0","100","430","1","2024-11-01 16:03:25","R_8nOe4pnWUL5YBla","anonymous","CS","1","","0","0","",2,1,"","1","Moderate knowledge",1,1,"8","6","6","5","4","3","5","5","1","","2","","","","","5","","","","","5","","","","","5","","","","","1","Nevím, netuším. Opravdu nevím, co napsat ","3.716","7.682","15.27","3","5","9","3","Nevím, netuším. Nevím, co napsat ","3.702","10.714","16.954","2","","9","3","0","10",10,15,5,4,10,16,5,9,16,1,13,16,15,5,10,"5","3","3","3","3","3","3","3","3","3","3","3","3","3","3","","433dcb70-985e-11ef-b959-09113612b65b","s vysokoškolským vzděláním","s vysokoškolským vzděláním","z malé vesnice","s vysokým příjmem","křesťanského přesvědčení","s nízkým příjmem","se základním vzděláním","z většího města","s nízkým příjmem","ateistického přesvědčení",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že stát by se měl postarat o blahobyt každého",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl","","","","","0","","3","0.75","QID140,QID159,QID164","0.023809523809523808","QID87","433dcb70-985e-11ef-b959-09113612b65b",9,"Pardubický ",2,"Žena",26,980,"500 - 1.999",1,"Střední s maturitou, vyšší odborné",15,0.166666666666667,16,0.2,9,-0.0333333333333333,1,-0.3,5,-0.166666666666667,"Below 35","ANO","Medium"
"16","2024-11-01 15:54:57","2024-11-01 16:04:07","0","100","550","1","2024-11-01 16:04:08","R_8gAzgMd4l1qktoJ","anonymous","CS","1","","0","0","",0,1,"","1","Advanced knowledge",1,1,"0","7","5","0","0","4","4","6","9","","1","9","","3","3","","","","","0","","","","","0","","","","","3","1","lidé pravicového myšlení, odmítající populismus a estremismus","5.19","5.19","30.618","1","8","10","4","jsou to sociálně slabší lidé s nižším vzděláním, snadno ovlivnitelní","9.952","9.952","24.675","1","2","8","1","0","10",0,9,21,8,11,11,10,10,10,27,2,1,7,10,13,"8","3","2","1","2","2","4","2","1","2","4","1","2","1","1","","314fb360-985e-11ef-ad32-ef75dd2a2717","s vysokoškolským vzděláním","s vysokoškolským vzděláním","z malé vesnice","s vysokým příjmem","s vysokoškolským vzděláním","ateistického přesvědčení","se základním vzděláním","se vysokoškolským vzděláním","s nízkým příjmem","se základním vzděláním",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl","","","","","0","","4","0.8","QID140,QID159,QID164,QID68","0","","314fb360-985e-11ef-ad32-ef75dd2a2717",1,"Hlavní město Praha ",1,"Muž",28,1241664,"100.000+",2,"Vysokoškolské",21,0.366666666666667,8,-0.0666666666666667,10,0,27,0.566666666666667,10,0,"Below 35",NA,"High"
"17","2024-11-01 16:01:31","2024-11-01 16:08:11","0","100","399","1","2024-11-01 16:08:12","R_8MbzWkXs9QJ0b7z","anonymous","CS","1","","0","0","",2,1,"","1","Moderate knowledge",2,2,"5","5","5","5","5","5","5","5","9","","1","9","","4","4","","","","","5","","","","","5","","","","","5","1","Nerozlišuji lidi podle politického zaměření","4.476","4.476","16.601","1","5","9","3","Nerozlišuji lidi podle politického zaměření","10.406","12.065","29.351","3","5","9","3","0","10",10,10,10,10,10,10,10,10,10,20,9,1,10,10,10,"5","3","4","2","2","2","3","3","3","3","4","2","3","2","4","","4cf5db50-985e-11ef-87d5-7110722ec48b","křesťanského přesvědčení","s vysokoškolským vzděláním","z malé vesnice","s vysokým příjmem","s vysokým příjmem","ateistického přesvědčení","s vysokým příjmem","z většího města","s nízkým příjmem","s nízkým příjmem",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že stát by se měl postarat o blahobyt každého",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát","","","","","0","","5","1","QID68,QID164,QID140,QID159,QID138","0","","4cf5db50-985e-11ef-87d5-7110722ec48b",4,"Plzeňský ",2,"Žena",33,443,"1 - 499",1,"Střední s maturitou, vyšší odborné",10,0,10,0,10,0,20,0.333333333333333,10,0,"Below 35",NA,"Medium"
"18","2024-11-01 16:00:00","2024-11-01 16:09:16","0","100","556","1","2024-11-01 16:09:17","R_8MQWXX7cxxLDCQH","anonymous","CS","1","","0","0","",0,1,"","1","Moderate knowledge",1,0,"5","1","0","6","5","3","0","1","9","","1","2","","3","3","","1","","","","","1","","","","","1","","","","1","Tito lidé jsou inteligentní. Nad věcmi přemýšlí, vidí ve věcech širší souvislosti.","7.242","41.27","42.737","2","9","10","4","Jsou to lidé pochybné inteligence. Věří všemu, co se jim v televizi naservíruje. O věcech moc nepřemýšlí. Nemají rozhled.","7.047","7.047","57.652","1","2","8","1","0","10",10,10,10,15,5,10,15,10,5,25,5,0,0,30,0,"5","3","2","2","2","2","3","2","4","2","4","2","1","4","2","","54f2fde0-985e-11ef-8597-553698f67c7f","s vysokým příjmem","s vysokoškolským vzděláním","se základním vzděláním","s vysokým příjmem","z většího města","ateistického přesvědčení","se základním vzděláním","z většího města","s nízkým příjmem","s nízkým příjmem",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby nemají mít práva v adopci dětí",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","","","","","0","","4","0.8","QID140,QID159,QID164,QID68","0","","54f2fde0-985e-11ef-8597-553698f67c7f",11,"Jihomoravský ",2,"Žena",38,378965,"100.000+",2,"Vysokoškolské",10,0,15,0.166666666666667,15,0.166666666666667,25,0.5,30,0.666666666666667,"35 to 44",NA,"High"
"19","2024-11-01 15:48:54","2024-11-01 16:11:29","0","100","1354","1","2024-11-01 16:11:29","R_22CblssvEUUNhIJ","anonymous","CS","1","","0","0","",1,1,"","1","Moderate knowledge",2,2,"5","5","5","8","8","8","7","5","4","","1","3","","4","4","","","","7","","","","","7","","","","","5","","1","Přátelští, nekonfliktní, zastávající názor. který nevnucují","9.893","33.247","122.383","2","5","10","4","Pokud jsou  slušní, nemám s nimi problém, že ZASTÁVAJÍ JINÝ NÁZOR","11.667","59.835","82.05","2","5","9","3","10","0",5,10,15,10,15,5,5,10,15,15,11,4,5,5,20,"5","3","3","3","3","2","5","2","3","3","3","3","3","3","2","5","4ed230e0-985e-11ef-baa8-cb8c85ce4363","křesťanského přesvědčení","s vysokoškolským vzděláním","z malé vesnice","s vysokým příjmem","s vysokým příjmem","ateistického přesvědčení","s vysokým příjmem","se vysokoškolským vzděláním","s nízkým příjmem","s nízkým příjmem",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl","16 % voličů SPD má vysokoškolské vzdělání, ale 6 % voličů má základní vzdělání","65 % voličů SPD je nevěřících, ale 27 % voličů se identifikuje jako křesťané","32 % voličů SPD je z velkých měst, ale 17 % voličů je z malých vesnic","27 % voličů SPD patří k pětině obyvatel s největším příjmem, ale 17 % voličů k pětině obyvatel s nejmenším příjmem","0","","4","0.8","QID140,QID159,QID164,QID68","0","","4ed230e0-985e-11ef-baa8-cb8c85ce4363",9,"Pardubický ",2,"Žena",78,14582,"5.000 - 19.999",1,"Střední s maturitou, vyšší odborné",10,0,15,0.166666666666667,15,0.166666666666667,15,0.166666666666667,20,0.333333333333333,"Over 60","STAN","Medium"
"20","2024-11-01 16:00:06","2024-11-01 16:14:38","0","100","871","1","2024-11-01 16:14:39","R_24kgJyRse1oUs7H","anonymous","CS","1","","0","0","",0,1,"","1","Very advanced knowledge",2,2,"0","7","10","0","0","3","9","9","5","","1","1","","3","3","1","","7","","","0","","10","","","6","","3","","","1","Vzdělaní liberálně smýšlející jedinci ","17.528","30.232","43.193","5","10","10","4","Lidé nespokojeni se svým životem a rozzlobení protože neví jak dál ","3.519","19.9","58.269","5","1","8","2","0","10",5,10,15,10,10,10,9,11,10,10,10,10,5,10,15,"7","4","2","2","1","1","5","1","1","4","2","4","5","4","1","2","46022d20-985e-11ef-91ee-353b0a4dba9a","s vysokoškolským vzděláním","s vysokoškolským vzděláním","se základním vzděláním","s vysokým příjmem","křesťanského přesvědčení","se základním vzděláním","se základním vzděláním","se vysokoškolským vzděláním","s nízkým příjmem","se základním vzděláním",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí","19 % voličů ANO má vysokoškolské vzdělání, ale 7 % voličů má základní vzdělání","58 % voličů ANO je nevěřících, ale 40 % voličů se identifikuje jako křesťané","25 % voličů ANO je z velkých měst, ale 23 % voličů je z malých vesnic","25 % voličů ANO patří k pětině obyvatel s největším příjmem, ale 17 % voličů k pětině obyvatel s nejmenším příjmem","0","","1","0.2","QID68","0","","46022d20-985e-11ef-91ee-353b0a4dba9a",11,"Jihomoravský ",1,"Muž",36,378965,"100.000+",2,"Vysokoškolské",15,0.166666666666667,10,0,10,0,10,0,15,0.166666666666667,"35 to 44","Pirati","High"
"21","2024-11-01 15:55:20","2024-11-01 16:20:13","0","100","1493","1","2024-11-01 16:20:14","R_8F2Uz2KhthwKgyJ","anonymous","CS","1","","0","5","",0,1,"","1","Very advanced knowledge",2,1,"10","0","0","7","5","0","0","0","1","","1","6","","3","3","10","","","","","10","","","","","10","","","","","1","Lidé, kteří se stále řídí masarykovským ""nebát se a nekrást"". Ať podnikají nebo jsou zaměstnaní, zajímavá práce je pro ně to hlavní a výraz ""řídit republiku jako firmu"" jim připadá jako vhodná forma řešení problémů - ani levice, ani pravice, ale technokratický pragmatický přístup. Jsou to lidé, kteří poctivě pracovali a starali se o své rodiny v dobách reálného socialismu a po krátkém otřesu z happeningu v r. 1989 pracují a starají se i nyní. ","5.536","5.536","516.502","1","10","11","5","Osoby, které maximalizují zisk jako nejvyšší hodnotu v životě, tedy podle převládajícího hodnocení ""velmi úspěšní lidé"". Spojení ""etika v podnikání"" je pro ně protimluv. Typicky lidé, kteří v devadesátkách zbohatli, rozdíl mezi čistými a špinavými penězi nevidí, a pokud ano, zorganizovali účinné čistírny peněz. Většinou jsou to voliči ODS nebo některých dalších stran, které prohrály poslední volby a musely se spojit, aby přehlasovaly vítězné ANO.","10.711","345.281","437.587","7","0","1","2","0","10",10,10,10,10,10,10,8,15,7,10,10,10,10,10,10,"2","4","4","4","2","1","4","4","3","3","3","2","4","4","2","","25b4abf0-985e-11ef-824b-0bde8df78980","s vysokým příjmem","s nižším příjmem","se základním vzděláním","s vysokým příjmem","z většího města","se základním vzděláním","se základním vzděláním","z většího města","s nízkým příjmem","s nízkým příjmem",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že gayové a lesby nemají mít práva v adopci dětí",", který si myslí, že gayové a lesby by měli mít plná práva v adopci dětí",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát","","","","","0","","4","0.8","QID140,QID159,QID164,QID68","0","","25b4abf0-985e-11ef-824b-0bde8df78980",1,"Hlavní město Praha ",1,"Muž",75,1241664,"100.000+",2,"Vysokoškolské",10,0,10,0,15,0.166666666666667,10,0,10,0,"Over 60","ANO","High"
"22","2024-11-01 15:58:24","2024-11-01 16:21:43","0","100","1399","1","2024-11-01 16:21:44","R_2BY62YWLxESNO45","anonymous","CS","1","","0","0","",1,1,"","1","Elementary knowledge",1,1,"5","2","0","5","2","1","5","5","8","Trikolora ","1","5","","4","3","","","2","","","","","2","","","","","7","","","1","Takový lidé nejsou lhostejní k naší republice. Záleží jim na tom, abychom byli samostatná republika, ktera ekonomicky roste a je schopna se postarat o své obyvatele. Jsou to lidé s citem pro zodpovědnost, pracovitost, upřímnost a toleranci. ","19.369","268.506","269.268","9","10","11","4","Tito lidé jsou naivní, nemají rádi změny jak politické, tak spolecenske. Řekla bych, že jsou možná ani sami nevědí, co vlastně od života očekávají. Ale i přesto, tyto lidi respektuji.","12.336","305.901","311.392","16","3","8","1","0","10",11,11,8,5,12,13,5,13,12,20,10,0,0,30,0,"0","3","5","4","2","1","5","1","4","2","3","4","2","4","2","0","331da600-985e-11ef-8b5c-61c4a8e94a83","křesťanského přesvědčení","s nižším příjmem","z malé vesnice","s vysokým příjmem","s vysokým příjmem","se základním vzděláním","s vysokým příjmem","se vysokoškolským vzděláním","s nízkým příjmem","ateistického přesvědčení",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že stát by se měl postarat o blahobyt každého",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že vstup do EU Česku prospěl","25 % voličů Pirátů má vysokoškolské vzdělání, ale 9 % voličů má základní vzdělání","73 % voličů Pirátů je nevěřících, ale 25 % voličů se identifikuje jako křesťané","26 % voličů Pirátů je z velkých měst, ale 26 % voličů je také z malých vesnic","32 % voličů Pirátů patří k pětině obyvatel s největším příjmem, ale 10 % voličů k pětině obyvatel s nejmenším příjmem","0","","3","0.6","QID140,QID159,QID164","0","","331da600-985e-11ef-8b5c-61c4a8e94a83",2,"Středočeský ",2,"Žena",37,19532,"5.000 - 19.999",0,"Střední bez maturity",11,0.0333333333333333,12,0.0666666666666667,13,0.1,20,0.333333333333333,30,0.666666666666667,"35 to 44","Other","Medium"
"23","2024-11-01 16:13:45","2024-11-01 16:21:56","0","100","490","1","2024-11-01 16:21:57","R_22WABIxzF55PI8e","anonymous","CS","1","","0","0","",1,1,"","1","Very advanced knowledge",2,1,"0","5","7","0","0","2","8","9","4","","1","3","","3","3","","","","0","","","","","0","","","","","6","","1","Jsou to fajn lidi, co respektuji ostatní ","3.856","17.809","18.129","4","8","11","4","Nejsou to vědomé osoby, které nemají rádi lidská práva ","32.605","32.605","53.287","1","3","9","1","0","10",1,12,17,10,10,10,9,9,12,18,6,6,0,0,30,"7","4","2","4","1","1","5","1","1","3","3","2","5","3","1","0","3d31a970-985e-11ef-a638-35a8d2c4b662","s vysokým příjmem","s vysokoškolským vzděláním","z malé vesnice","s vysokým příjmem","s vysokým příjmem","s nízkým příjmem","s vysokým příjmem","z většího města","s nízkým příjmem","se základním vzděláním",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl",", který si myslí, že vstup do EU Česku uškodil",", který si myslí, že stát každý je sám zopodvědný za svůj blahobyt, a ne stát",", který si myslí, že vstup do EU Česku prospěl","16 % voličů SPD má vysokoškolské vzdělání, ale 6 % voličů má základní vzdělání","65 % voličů SPD je nevěřících, ale 27 % voličů se identifikuje jako křesťané","32 % voličů SPD je z velkých měst, ale 17 % voličů je z malých vesnic","27 % voličů SPD patří k pětině obyvatel s největším příjmem, ale 17 % voličů k pětině obyvatel s nejmenším příjmem","0","","4","0.8","QID140,QID159,QID164,QID68","0","","3d31a970-985e-11ef-a638-35a8d2c4b662",3,"Jihočeský ",2,"Žena",28,7315,"5.000 - 19.999",2,"Vysokoškolské",17,0.233333333333333,10,0,9,-0.0333333333333333,18,0.266666666666667,30,0.666666666666667,"Below 35","STAN","Medium"
